,Order Date,Sub-Category,Discount,Sales,Quantity,Profit
0,2015-09-01,Accessories,0.0,357.0,3,57.12000000000002
1,2015-09-01,Art,0.0,53.94,3,15.642599999999995
2,2015-09-01,Binders,0.2,23.744,2,8.3104
3,2015-09-01,Binders,0.8,3.6479999999999992,3,-6.019200000000003
4,2015-09-01,Paper,0.2,31.104000000000006,6,10.8864
5,2015-09-01,Furnishings,0.0,0.0,0,0.0
6,2015-09-01,Phones,0.0,0.0,0,0.0
7,2015-09-01,Storage,0.0,0.0,0,0.0
8,2015-09-01,Chairs,0.0,0.0,0,0.0
9,2015-09-01,Appliances,0.0,0.0,0,0.0
10,2015-09-01,Labels,0.0,0.0,0,0.0
11,2015-09-01,Tables,0.0,0.0,0,0.0
12,2015-09-01,Envelopes,0.0,0.0,0,0.0
13,2015-09-01,Bookcases,0.0,0.0,0,0.0
14,2015-09-01,Fasteners,0.0,0.0,0,0.0
15,2015-09-01,Supplies,0.0,0.0,0,0.0
16,2015-09-01,Machines,0.0,0.0,0,0.0
17,2015-09-01,Copiers,0.0,0.0,0,0.0
18,2015-09-02,Accessories,0.2,715.9200000000001,10,149.18339999999998
19,2015-09-02,Appliances,0.0,19.9,1,8.954999999999998
20,2015-09-02,Art,0.0,78.99000000000001,8,24.241200000000003
21,2015-09-02,Binders,0.0,1793.98,2,843.1705999999999
22,2015-09-02,Furnishings,0.0,70.71,1,4.949699999999993
23,2015-09-02,Machines,0.4,559.71,3,-121.27049999999997
24,2015-09-02,Paper,0.0,14.940000000000001,3,7.021800000000001
25,2015-09-02,Phones,0.0,0.0,0,0.0
26,2015-09-02,Storage,0.0,0.0,0,0.0
27,2015-09-02,Chairs,0.0,0.0,0,0.0
28,2015-09-02,Labels,0.0,0.0,0,0.0
29,2015-09-02,Tables,0.0,0.0,0,0.0
30,2015-09-02,Envelopes,0.0,0.0,0,0.0
31,2015-09-02,Bookcases,0.0,0.0,0,0.0
32,2015-09-02,Fasteners,0.0,0.0,0,0.0
33,2015-09-02,Supplies,0.0,0.0,0,0.0
34,2015-09-02,Copiers,0.0,0.0,0,0.0
35,2015-09-03,Binders,0.8,7.679999999999998,5,-11.52
36,2015-09-03,Labels,0.0,14.399999999999999,5,7.056
37,2015-09-03,Paper,0.0,0.0,0,0.0
38,2015-09-03,Furnishings,0.0,0.0,0,0.0
39,2015-09-03,Phones,0.0,0.0,0,0.0
40,2015-09-03,Storage,0.0,0.0,0,0.0
41,2015-09-03,Art,0.0,0.0,0,0.0
42,2015-09-03,Accessories,0.0,0.0,0,0.0
43,2015-09-03,Chairs,0.0,0.0,0,0.0
44,2015-09-03,Appliances,0.0,0.0,0,0.0
45,2015-09-03,Tables,0.0,0.0,0,0.0
46,2015-09-03,Envelopes,0.0,0.0,0,0.0
47,2015-09-03,Bookcases,0.0,0.0,0,0.0
48,2015-09-03,Fasteners,0.0,0.0,0,0.0
49,2015-09-03,Supplies,0.0,0.0,0,0.0
50,2015-09-03,Machines,0.0,0.0,0,0.0
51,2015-09-03,Copiers,0.0,0.0,0,0.0
52,2015-09-05,Furnishings,0.2,31.983999999999998,2,1.998999999999998
53,2015-09-05,Storage,0.2,264.32,2,19.823999999999998
54,2015-09-05,Paper,0.0,0.0,0,0.0
55,2015-09-05,Binders,0.0,0.0,0,0.0
56,2015-09-05,Phones,0.0,0.0,0,0.0
57,2015-09-05,Art,0.0,0.0,0,0.0
58,2015-09-05,Accessories,0.0,0.0,0,0.0
59,2015-09-05,Chairs,0.0,0.0,0,0.0
60,2015-09-05,Appliances,0.0,0.0,0,0.0
61,2015-09-05,Labels,0.0,0.0,0,0.0
62,2015-09-05,Tables,0.0,0.0,0,0.0
63,2015-09-05,Envelopes,0.0,0.0,0,0.0
64,2015-09-05,Bookcases,0.0,0.0,0,0.0
65,2015-09-05,Fasteners,0.0,0.0,0,0.0
66,2015-09-05,Supplies,0.0,0.0,0,0.0
67,2015-09-05,Machines,0.0,0.0,0,0.0
68,2015-09-05,Copiers,0.0,0.0,0,0.0
69,2015-09-06,Furnishings,0.0,41.88,6,12.145199999999997
70,2015-09-06,Labels,0.0,58.48,8,27.485599999999998
71,2015-09-06,Paper,0.0,0.0,0,0.0
72,2015-09-06,Binders,0.0,0.0,0,0.0
73,2015-09-06,Phones,0.0,0.0,0,0.0
74,2015-09-06,Storage,0.0,0.0,0,0.0
75,2015-09-06,Art,0.0,0.0,0,0.0
76,2015-09-06,Accessories,0.0,0.0,0,0.0
77,2015-09-06,Chairs,0.0,0.0,0,0.0
78,2015-09-06,Appliances,0.0,0.0,0,0.0
79,2015-09-06,Tables,0.0,0.0,0,0.0
80,2015-09-06,Envelopes,0.0,0.0,0,0.0
81,2015-09-06,Bookcases,0.0,0.0,0,0.0
82,2015-09-06,Fasteners,0.0,0.0,0,0.0
83,2015-09-06,Supplies,0.0,0.0,0,0.0
84,2015-09-06,Machines,0.0,0.0,0,0.0
85,2015-09-06,Copiers,0.0,0.0,0,0.0
86,2015-09-07,Accessories,0.2,46.688,4,-2.918000000000003
87,2015-09-07,Art,0.2,21.864,3,3.5528999999999984
88,2015-09-07,Binders,0.0,74.87,5,35.5095
89,2015-09-07,Binders,0.2,83.92000000000002,5,31.47
90,2015-09-07,Binders,0.8,311.73799999999994,10,-545.0581000000001
91,2015-09-07,Chairs,0.0,161.96,2,45.34880000000001
92,2015-09-07,Fasteners,0.2,13.16,5,4.1125
93,2015-09-07,Furnishings,0.0,879.5699999999999,9,237.3417
