,Order Date,Sub-Category,Discount,Sales,Quantity,Profit
0,2015-08-01,Appliances,0.2,62.92000000000001,1,10.224499999999994
1,2015-08-01,Binders,0.2,19.752000000000002,3,6.9132
2,2015-08-01,Fasteners,0.2,5.68,2,1.9169999999999998
3,2015-08-01,Furnishings,0.2,44.128,4,12.135200000000001
4,2015-08-01,Labels,0.2,17.544,3,5.921099999999998
5,2015-08-01,Paper,0.2,78.304,2,29.363999999999997
6,2015-08-01,Phones,0.0,0.0,0,0.0
7,2015-08-01,Storage,0.0,0.0,0,0.0
8,2015-08-01,Art,0.0,0.0,0,0.0
9,2015-08-01,Accessories,0.0,0.0,0,0.0
10,2015-08-01,Chairs,0.0,0.0,0,0.0
11,2015-08-01,Tables,0.0,0.0,0,0.0
12,2015-08-01,Envelopes,0.0,0.0,0,0.0
13,2015-08-01,Bookcases,0.0,0.0,0,0.0
14,2015-08-01,Supplies,0.0,0.0,0,0.0
15,2015-08-01,Machines,0.0,0.0,0,0.0
16,2015-08-01,Copiers,0.0,0.0,0,0.0
17,2015-08-02,Accessories,0.0,21.2,2,9.116000000000001
18,2015-08-02,Binders,0.0,26.7,5,12.549
19,2015-08-02,Storage,0.0,838.38,2,226.36260000000004
20,2015-08-02,Paper,0.0,0.0,0,0.0
21,2015-08-02,Furnishings,0.0,0.0,0,0.0
22,2015-08-02,Phones,0.0,0.0,0,0.0
23,2015-08-02,Art,0.0,0.0,0,0.0
24,2015-08-02,Chairs,0.0,0.0,0,0.0
25,2015-08-02,Appliances,0.0,0.0,0,0.0
26,2015-08-02,Labels,0.0,0.0,0,0.0
27,2015-08-02,Tables,0.0,0.0,0,0.0
28,2015-08-02,Envelopes,0.0,0.0,0,0.0
29,2015-08-02,Bookcases,0.0,0.0,0,0.0
30,2015-08-02,Fasteners,0.0,0.0,0,0.0
31,2015-08-02,Supplies,0.0,0.0,0,0.0
32,2015-08-02,Machines,0.0,0.0,0,0.0
33,2015-08-02,Copiers,0.0,0.0,0,0.0
34,2015-08-03,Appliances,0.2,2.6,1,0.29249999999999987
35,2015-08-03,Paper,0.0,39.96,2,18.7812
36,2015-08-03,Paper,0.2,93.024,3,33.721199999999996
37,2015-08-03,Storage,0.0,21.36,2,5.767200000000001
38,2015-08-03,Supplies,0.0,102.30000000000001,10,26.598000000000006
39,2015-08-03,Tables,0.5,218.75,2,-161.875
40,2015-08-03,Binders,0.0,0.0,0,0.0
41,2015-08-03,Furnishings,0.0,0.0,0,0.0
42,2015-08-03,Phones,0.0,0.0,0,0.0
43,2015-08-03,Art,0.0,0.0,0,0.0
44,2015-08-03,Accessories,0.0,0.0,0,0.0
45,2015-08-03,Chairs,0.0,0.0,0,0.0
46,2015-08-03,Labels,0.0,0.0,0,0.0
47,2015-08-03,Envelopes,0.0,0.0,0,0.0
