,Order Date,Sub-Category,Discount,Sales,Quantity,Profit
0,2015-05-02,Appliances,0.2,26.136000000000003,3,1.9602000000000004
1,2015-05-02,Copiers,0.2,479.98400000000004,2,89.99699999999999
2,2015-05-02,Paper,0.0,0.0,0,0.0
3,2015-05-02,Binders,0.0,0.0,0,0.0
4,2015-05-02,Furnishings,0.0,0.0,0,0.0
5,2015-05-02,Phones,0.0,0.0,0,0.0
6,2015-05-02,Storage,0.0,0.0,0,0.0
7,2015-05-02,Art,0.0,0.0,0,0.0
8,2015-05-02,Accessories,0.0,0.0,0,0.0
9,2015-05-02,Chairs,0.0,0.0,0,0.0
10,2015-05-02,Labels,0.0,0.0,0,0.0
11,2015-05-02,Tables,0.0,0.0,0,0.0
12,2015-05-02,Envelopes,0.0,0.0,0,0.0
13,2015-05-02,Bookcases,0.0,0.0,0,0.0
14,2015-05-02,Fasteners,0.0,0.0,0,0.0
15,2015-05-02,Supplies,0.0,0.0,0,0.0
16,2015-05-02,Machines,0.0,0.0,0,0.0
17,2015-05-03,Binders,0.2,51.072,6,18.513599999999997
18,2015-05-03,Labels,0.0,21.560000000000002,7,10.348799999999999
19,2015-05-03,Paper,0.0,0.0,0,0.0
20,2015-05-03,Furnishings,0.0,0.0,0,0.0
21,2015-05-03,Phones,0.0,0.0,0,0.0
22,2015-05-03,Storage,0.0,0.0,0,0.0
23,2015-05-03,Art,0.0,0.0,0,0.0
24,2015-05-03,Accessories,0.0,0.0,0,0.0
25,2015-05-03,Chairs,0.0,0.0,0,0.0
26,2015-05-03,Appliances,0.0,0.0,0,0.0
27,2015-05-03,Tables,0.0,0.0,0,0.0
28,2015-05-03,Envelopes,0.0,0.0,0,0.0
29,2015-05-03,Bookcases,0.0,0.0,0,0.0
30,2015-05-03,Fasteners,0.0,0.0,0,0.0
31,2015-05-03,Supplies,0.0,0.0,0,0.0
32,2015-05-03,Machines,0.0,0.0,0,0.0
33,2015-05-03,Copiers,0.0,0.0,0,0.0
34,2015-05-04,Appliances,0.0,57.68,4,19.034399999999998
35,2015-05-04,Art,0.2,37.839999999999996,2,2.8380000000000027
36,2015-05-04,Binders,0.0,46.8,4,21.059999999999995
37,2015-05-04,Fasteners,0.2,5.4719999999999995,6,1.8467999999999996
38,2015-05-04,Furnishings,0.0,39.64,9,13.7832
39,2015-05-04,Paper,0.0,0.0,0,0.0
40,2015-05-04,Phones,0.0,0.0,0,0.0
41,2015-05-04,Storage,0.0,0.0,0,0.0
42,2015-05-04,Accessories,0.0,0.0,0,0.0
43,2015-05-04,Chairs,0.0,0.0,0,0.0
44,2015-05-04,Labels,0.0,0.0,0,0.0
45,2015-05-04,Tables,0.0,0.0,0,0.0
46,2015-05-04,Envelopes,0.0,0.0,0,0.0
47,2015-05-04,Bookcases,0.0,0.0,0,0.0
48,2015-05-04,Supplies,0.0,0.0,0,0.0
49,2015-05-04,Machines,0.0,0.0,0,0.0
50,2015-05-04,Copiers,0.0,0.0,0,0.0
51,2015-05-05,Art,0.0,6.56,2,1.9023999999999992
52,2015-05-05,Binders,0.0,11.88,2,5.346
53,2015-05-05,Chairs,0.3,127.869,3,-9.133500000000012
54,2015-05-05,Paper,0.0,69.41999999999999,6,32.43899999999999
55,2015-05-05,Storage,0.2,45.248000000000005,2,3.959199999999999
56,2015-05-05,Furnishings,0.0,0.0,0,0.0
57,2015-05-05,Phones,0.0,0.0,0,0.0
58,2015-05-05,Accessories,0.0,0.0,0,0.0
59,2015-05-05,Appliances,0.0,0.0,0,0.0
60,2015-05-05,Labels,0.0,0.0,0,0.0
61,2015-05-05,Tables,0.0,0.0,0,0.0
62,2015-05-05,Envelopes,0.0,0.0,0,0.0
63,2015-05-05,Bookcases,0.0,0.0,0,0.0
64,2015-05-05,Fasteners,0.0,0.0,0,0.0
65,2015-05-05,Supplies,0.0,0.0,0,0.0
66,2015-05-05,Machines,0.0,0.0,0,0.0
67,2015-05-05,Copiers,0.0,0.0,0,0.0
68,2015-05-06,Art,0.0,107.94,6,30.223200000000002
69,2015-05-06,Binders,0.2,140.736,8,52.775999999999996
70,2015-05-06,Labels,0.0,5.78,2,2.7166
71,2015-05-06,Paper,0.0,0.0,0,0.0
72,2015-05-06,Furnishings,0.0,0.0,0,0.0
73,2015-05-06,Phones,0.0,0.0,0,0.0
74,2015-05-06,Storage,0.0,0.0,0,0.0
75,2015-05-06,Accessories,0.0,0.0,0,0.0
76,2015-05-06,Chairs,0.0,0.0,0,0.0
77,2015-05-06,Appliances,0.0,0.0,0,0.0
78,2015-05-06,Tables,0.0,0.0,0,0.0
79,2015-05-06,Envelopes,0.0,0.0,0,0.0
80,2015-05-06,Bookcases,0.0,0.0,0,0.0
81,2015-05-06,Fasteners,0.0,0.0,0,0.0
82,2015-05-06,Supplies,0.0,0.0,0,0.0
83,2015-05-06,Machines,0.0,0.0,0,0.0
84,2015-05-06,Copiers,0.0,0.0,0,0.0
85,2015-05-07,Art,0.0,8.64,3,2.5056
86,2015-05-07,Binders,0.0,16.14,3,7.9086
87,2015-05-07,Chairs,0.0,872.32,4,244.2496
88,2015-05-07,Tables,0.3,194.25,2,-38.849999999999994
89,2015-05-07,Paper,0.0,0.0,0,0.0
90,2015-05-07,Furnishings,0.0,0.0,0,0.0
91,2015-05-07,Phones,0.0,0.0,0,0.0
92,2015-05-07,Storage,0.0,0.0,0,0.0
93,2015-05-07,Accessories,0.0,0.0,0,0.0
94,2015-05-07,Appliances,0.0,0.0,0,0.0
95,2015-05-07,Labels,0.0,0.0,0,0.0
96,2015-05-07,Envelopes,0.0,0.0,0,0.0
97,2015-05-07,Bookcases,0.0,0.0,0,0.0
98,2015-05-07,Fasteners,0.0,0.0,0,0.0
99,2015-05-07,Supplies,0.0,0.0,0,0.0
100,2015-05-07,Machines,0.0,0.0,0,0.0
101,2015-05-07,Copiers,0.0,0.0,0,0.0
102,2015-05-08,Copiers,0.4,1799.9699999999998,5,239.9960000000001
103,2015-05-08,Paper,0.0,0.0,0,0.0
104,2015-05-08,Binders,0.0,0.0,0,0.0
105,2015-05-08,Furnishings,0.0,0.0,0,0.0
106,2015-05-08,Phones,0.0,0.0,0,0.0
107,2015-05-08,Storage,0.0,0.0,0,0.0
108,2015-05-08,Art,0.0,0.0,0,0.0
109,2015-05-08,Accessories,0.0,0.0,0,0.0
110,2015-05-08,Chairs,0.0,0.0,0,0.0
111,2015-05-08,Appliances,0.0,0.0,0,0.0
112,2015-05-08,Labels,0.0,0.0,0,0.0
113,2015-05-08,Tables,0.0,0.0,0,0.0
114,2015-05-08,Envelopes,0.0,0.0,0,0.0
115,2015-05-08,Bookcases,0.0,0.0,0,0.0
116,2015-05-08,Fasteners,0.0,0.0,0,0.0
117,2015-05-08,Supplies,0.0,0.0,0,0.0
118,2015-05-08,Machines,0.0,0.0,0,0.0
119,2015-05-09,Accessories,0.0,235.76999999999998,7,44.38080000000001
120,2015-05-09,Labels,0.0,30.099999999999998,8,14.034999999999998
121,2015-05-09,Paper,0.0,45.36,7,21.772800000000004
122,2015-05-09,Storage,0.0,83.25,3,14.984999999999992
123,2015-05-09,Binders,0.0,0.0,0,0.0
124,2015-05-09,Furnishings,0.0,0.0,0,0.0
125,2015-05-09,Phones,0.0,0.0,0,0.0
126,2015-05-09,Art,0.0,0.0,0,0.0
127,2015-05-09,Chairs,0.0,0.0,0,0.0
128,2015-05-09,Appliances,0.0,0.0,0,0.0
129,2015-05-09,Tables,0.0,0.0,0,0.0
130,2015-05-09,Envelopes,0.0,0.0,0,0.0
131,2015-05-09,Bookcases,0.0,0.0,0,0.0
132,2015-05-09,Fasteners,0.0,0.0,0,0.0
133,2015-05-09,Supplies,0.0,0.0,0,0.0
134,2015-05-09,Machines,0.0,0.0,0,0.0
