,Order Date,Sub-Category,Discount,Sales,Quantity,Profit
0,2015-01-03,Paper,0.2,16.448,2,5.551199999999998
1,2015-01-03,Binders,0.0,0.0,0,0.0
2,2015-01-03,Furnishings,0.0,0.0,0,0.0
3,2015-01-03,Phones,0.0,0.0,0,0.0
4,2015-01-03,Storage,0.0,0.0,0,0.0
5,2015-01-03,Art,0.0,0.0,0,0.0
6,2015-01-03,Accessories,0.0,0.0,0,0.0
7,2015-01-03,Chairs,0.0,0.0,0,0.0
8,2015-01-03,Appliances,0.0,0.0,0,0.0
9,2015-01-03,Labels,0.0,0.0,0,0.0
10,2015-01-03,Tables,0.0,0.0,0,0.0
11,2015-01-03,Envelopes,0.0,0.0,0,0.0
12,2015-01-03,Bookcases,0.0,0.0,0,0.0
13,2015-01-03,Fasteners,0.0,0.0,0,0.0
14,2015-01-03,Supplies,0.0,0.0,0,0.0
15,2015-01-03,Machines,0.0,0.0,0,0.0
16,2015-01-03,Copiers,0.0,0.0,0,0.0
17,2015-01-04,Binders,0.8,3.539999999999999,2,-5.487
18,2015-01-04,Labels,0.2,11.784,3,4.271699999999999
19,2015-01-04,Storage,0.2,272.736,3,-64.77480000000001
20,2015-01-04,Paper,0.0,0.0,0,0.0
21,2015-01-04,Furnishings,0.0,0.0,0,0.0
22,2015-01-04,Phones,0.0,0.0,0,0.0
23,2015-01-04,Art,0.0,0.0,0,0.0
24,2015-01-04,Accessories,0.0,0.0,0,0.0
25,2015-01-04,Chairs,0.0,0.0,0,0.0
26,2015-01-04,Appliances,0.0,0.0,0,0.0
27,2015-01-04,Tables,0.0,0.0,0,0.0
28,2015-01-04,Envelopes,0.0,0.0,0,0.0
29,2015-01-04,Bookcases,0.0,0.0,0,0.0
30,2015-01-04,Fasteners,0.0,0.0,0,0.0
31,2015-01-04,Supplies,0.0,0.0,0,0.0
32,2015-01-04,Machines,0.0,0.0,0,0.0
33,2015-01-04,Copiers,0.0,0.0,0,0.0
34,2015-01-05,Art,0.2,19.536,3,4.884
35,2015-01-05,Paper,0.0,0.0,0,0.0
36,2015-01-05,Binders,0.0,0.0,0,0.0
37,2015-01-05,Furnishings,0.0,0.0,0,0.0
38,2015-01-05,Phones,0.0,0.0,0,0.0
39,2015-01-05,Storage,0.0,0.0,0,0.0
40,2015-01-05,Accessories,0.0,0.0,0,0.0
