,Order Date,Sub-Category,Discount,Sales,Quantity,Profit
0,2015-12-01,Art,0.0,46.64,4,12.592800000000004
1,2015-12-01,Chairs,0.0,2807.84,8,673.8816000000002
2,2015-12-01,Chairs,0.3,1583.7779999999998,9,-71.24279999999993
3,2015-12-01,Copiers,0.4,659.9879999999999,2,109.99799999999999
4,2015-12-01,Furnishings,0.0,113.85999999999999,8,47.344199999999994
5,2015-12-01,Furnishings,0.2,8.128,2,1.4223999999999997
6,2015-12-01,Paper,0.2,36.28800000000001,7,12.700800000000001
7,2015-12-01,Phones,0.0,271.9,2,78.85099999999997
8,2015-12-01,Phones,0.2,95.968,4,9.596800000000005
9,2015-12-01,Binders,0.0,0.0,0,0.0
10,2015-12-01,Storage,0.0,0.0,0,0.0
11,2015-12-01,Accessories,0.0,0.0,0,0.0
12,2015-12-01,Appliances,0.0,0.0,0,0.0
13,2015-12-01,Labels,0.0,0.0,0,0.0
14,2015-12-01,Tables,0.0,0.0,0,0.0
15,2015-12-01,Envelopes,0.0,0.0,0,0.0
16,2015-12-01,Bookcases,0.0,0.0,0,0.0
17,2015-12-01,Fasteners,0.0,0.0,0,0.0
18,2015-12-01,Supplies,0.0,0.0,0,0.0
19,2015-12-01,Machines,0.0,0.0,0,0.0
20,2015-12-02,Accessories,0.0,125.91,5,53.61540000000001
21,2015-12-02,Accessories,0.2,119.80000000000001,5,29.950000000000003
22,2015-12-02,Appliances,0.8,2.3939999999999997,1,-6.344100000000001
23,2015-12-02,Art,0.2,16.464,7,1.4406000000000008
24,2015-12-02,Binders,0.2,46.72,8,15.767999999999997
25,2015-12-02,Bookcases,0.2,883.92,5,-110.49000000000007
26,2015-12-02,Chairs,0.0,239.84,8,64.7568
27,2015-12-02,Furnishings,0.0,60.72,3,23.680799999999998
28,2015-12-02,Furnishings,0.6,98.32000000000001,10,-48.778999999999996
29,2015-12-02,Labels,0.0,15.66,6,7.2036
30,2015-12-02,Paper,0.0,162.06,6,80.5728
31,2015-12-02,Phones,0.0,0.0,0,0.0
32,2015-12-02,Storage,0.0,0.0,0,0.0
33,2015-12-02,Tables,0.0,0.0,0,0.0
34,2015-12-02,Envelopes,0.0,0.0,0,0.0
