,Order Date,Sub-Category,Discount,Sales,Quantity,Profit
0,2015-03-01,Chairs,0.2,457.56800000000004,2,51.47639999999994
1,2015-03-01,Chairs,0.3,996.366,12,-172.11720000000003
2,2015-03-01,Fasteners,0.2,18.84,5,-3.5324999999999998
3,2015-03-01,Furnishings,0.6,63.55200000000001,6,-34.9536
4,2015-03-01,Paper,0.2,17.472,3,5.678399999999998
5,2015-03-01,Phones,0.0,5.9399999999999995,3,1.6038
6,2015-03-01,Storage,0.2,266.904,6,-14.087100000000014
7,2015-03-01,Tables,0.3,376.50899999999996,3,-43.029600000000045
8,2015-03-01,Binders,0.0,0.0,0,0.0
9,2015-03-01,Art,0.0,0.0,0,0.0
10,2015-03-01,Accessories,0.0,0.0,0,0.0
11,2015-03-01,Appliances,0.0,0.0,0,0.0
12,2015-03-01,Labels,0.0,0.0,0,0.0
13,2015-03-01,Envelopes,0.0,0.0,0,0.0
14,2015-03-01,Bookcases,0.0,0.0,0,0.0
15,2015-03-01,Supplies,0.0,0.0,0,0.0
16,2015-03-01,Machines,0.0,0.0,0,0.0
17,2015-03-01,Copiers,0.0,0.0,0,0.0
18,2015-03-02,Accessories,0.2,151.20000000000002,3,32.13
19,2015-03-02,Envelopes,0.0,11.36,2,5.339199999999999
20,2015-03-02,Paper,0.0,36.4,5,17.472
21,2015-03-02,Paper,0.2,3.4240000000000004,1,1.0699999999999996
22,2015-03-02,Binders,0.0,0.0,0,0.0
23,2015-03-02,Furnishings,0.0,0.0,0,0.0
24,2015-03-02,Phones,0.0,0.0,0,0.0
25,2015-03-02,Storage,0.0,0.0,0,0.0
26,2015-03-02,Art,0.0,0.0,0,0.0
27,2015-03-02,Chairs,0.0,0.0,0,0.0
28,2015-03-02,Appliances,0.0,0.0,0,0.0
29,2015-03-02,Labels,0.0,0.0,0,0.0
30,2015-03-02,Tables,0.0,0.0,0,0.0
31,2015-03-02,Bookcases,0.0,0.0,0,0.0
32,2015-03-02,Fasteners,0.0,0.0,0,0.0
33,2015-03-02,Supplies,0.0,0.0,0,0.0
34,2015-03-02,Machines,0.0,0.0,0,0.0
35,2015-03-02,Copiers,0.0,0.0,0,0.0
36,2015-03-03,Appliances,0.8,176.77199999999996,3,-459.60720000000003
37,2015-03-03,Art,0.2,19.456000000000003,4,3.404799999999998
38,2015-03-03,Binders,0.2,151.08,8,50.0505
39,2015-03-03,Bookcases,0.5,302.45,5,-199.61700000000002
40,2015-03-03,Labels,0.2,15.120000000000001,3,4.913999999999999
41,2015-03-03,Phones,0.0,9.99,1,4.5954
